REGION,DEPARTEMENT,COMMUNE,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,GOUDIRY,KOULOR,VEREDOUBI,1,69,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,KOULOR,WALY BABACAR,1,452,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,KOUSSAN,DAKABA,1,195,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,KOUSSAN,DOULOYABE,1,335,CLASSE CM1
TAMBACOUNDA,GOUDIRY,KOUSSAN,FERGO,1,74,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,KOUSSAN,GOUDIRY FOULBES,1,330,CLASSE CP
TAMBACOUNDA,GOUDIRY,KOUSSAN,GOUREL BAYDI,1,388,CLASSE CP
TAMBACOUNDA,GOUDIRY,KOUSSAN,GOUREL SEYDI MALI,1,104,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,KOUSSAN,KOUSSAN,1,536,CLASSE CM2
TAMBACOUNDA,GOUDIRY,KOUSSAN,LINGHEKONE,1,157,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,KOUSSAN,SINTHIOU ALASSANE,1,126,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,KOUSSAN,SINTHIOU LELEKONE,1,376,CLASSE CM1
TAMBACOUNDA,GOUDIRY,KOUSSAN,SINTHIOU MOUSSA,1,532,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,KOUSSAN,TOUNKE,1,285,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,DINDEDIE,1,453,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,MADIE,1,199,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,MADINA 2,1,230,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,SINTHIOU BILALY 1,1,120,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,SINTHIOU BOCAR ALI,1,398,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,SINTHIOU BOCAR ALI,2,274,ECOLE CLASSE CE2
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,SINTHIOU DIAOBE 1,1,69,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,SINTHIOU MABOUBE,1,105,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU BOCAR ALY,THIODORDE,1,58,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,BELE 2,1,155,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,BIROM DIGUI,1,129,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOKI GUILE,1,154,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOKI MABOUBE,1,62,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,BOULEL,1,159,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,CIVIYABE,1,190,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,DIARRE MABOUBE 1,1,184,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,DIARRE MBOLO,1,296,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,DINDOUDY SEYDY,1,52,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,DOUBEL BAIDI,1,48,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,GALLOYABE,1,132,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,GOGHEDJI,1,124,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,GUEVOL DIAVAMBE,1,141,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,LEVA DIOLFOUBE,1,235,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,LEVA HAMAT,1,225,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,MAYEL WAMBABE,1,82,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,MBAGNOU,1,219,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,MBAYLADJI,1,283,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,NDIAKONE,1,181,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,NDIYA,1,195,MAISON FAMILIALE RURALE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,NGARI ALI,1,137,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,SINTHIOU MAMADOU BOUBOU,1,562,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,SINTHIOU OUMAR LILE,1,280,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,SOVOL,1,81,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,THIASKI,1,198,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,TOULDEKEDE,1,157,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,SINTHIOU MAMADOU BOUBOU,WOURO SINGHA,1,105,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,AINOUMANE,1,347,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,DAROU NDIAWENE,1,571,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,DIAM DIAM,1,432,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,DIAM DIAM,2,432,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,ELIHINA,1,194,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,FASS NDIAYENE,1,255,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,FASS NDIMBELANE,1,334,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,KISSANG,1,237,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,KOUNTOUATA,1,133,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,MASSEMBE,1,407,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,MEDINA BISSI,1,165,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,MEDINA THIALENE,1,242,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,MISSIRAH KOLONTO,1,371,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,NDIAYENE BAMBA,1,561,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,NDIAYENE BAMBA,2,570,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,NDIAYENE BAMBA,3,228,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,SAME NGUEYENE,1,130,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,SARE ABDOULAYE,1,138,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,BAMBA THIALENE,TAOFEKHE,1,233,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,KAHENE,BOUB,1,117,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KAHENE,BOURACOUNDA,1,162,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KABA,1,438,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KABA,2,437,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KAHENE,1,350,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KAHENE,2,349,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KANOUMA,1,212,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KANTA,1,557,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,KAHENE,KAWSARA 14,1,166,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,KAHENE,MEDINA KANENE MALICK,1,247,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KAHENE,MEDINA THIEKENE,1,185,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KAHENE,MISSIRAH THIARENE,1,364,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,KAHENE,NDIOBENE 1,1,90,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KAHENE,NGOUNTA TOUCOULEUR,1,234,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,KAHENE,NGUEYENE,1,240,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,KAHENE,SINTHIOU TABANANI,1,202,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KAHENE,TIVAOUANE NIANI,1,207,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE DIALY MORY DANSOKHO,1,593,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE DIALY MORY DANSOKHO,2,592,CLASSE CM1A
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE DIALY MORY DANSOKHO,3,593,CLASSE CP B
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE THIERNO SAKHO,1,566,CLASSE CIA
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE THIERNO SAKHO,2,566,CLASSE CIB
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE THIERNO SAKHO,3,565,CLASSE CM1A
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE THIERNO SAKHO,4,566,CLASSE CM1B
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,ECOLE THIERNO SAKHO,5,565,CLASSE CM2 B
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,LYCEE ELHADJ BOUNA SEMOU NIANG,1,495,SALLE 12
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,LYCEE ELHADJ BOUNA SEMOU NIANG,2,499,SALLE 18
TAMBACOUNDA,KOUMPENTOUM,KOUMPENTOUM,LYCEE ELHADJ BOUNA SEMOU NIANG,3,481,SALLE 36
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,BALL OUOLOF,1,368,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,BANTANGHEL OUOLOF,1,224,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,BOYNGUEL DADI,1,226,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,DAROU KHADIM,1,63,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,DAROU NDIAYENE,1,398,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,DIAMEGUENE,1,104,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,FASS THIEKENE,1,191,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,GAVANE,1,204,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KEUR NDONGO,1,223,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUKOUYEL PEULH,1,172,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA OUOLOF,1,450,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA OUOLOF,2,450,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA PEULH,1,405,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,MALEMBA,1,398,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,MISSIRAH MOURIDE,1,234,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,NGATHIE OUOLOF,1,89,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,NGAYENE,1,204,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,PALANGHE HAMADI,1,338,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,PANAL,1,172,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SARE BOYLI,1,205,CLASSE CE1
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SINTHIOU SYLLA KA,1,123,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SINTHIOU THIAKHATHIE,1,212,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SYLL PEULH,1,78,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SYLL SERIGNE MALICK,1,422,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,SYLL THIAKHENE,1,180,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,TAIBA NDOMENE,1,101,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,BANDIAGARA,1,74,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,BOUDOUCK,1,129,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,BOULIMANGA MANDINGUE,1,177,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,KOUTHIA GAYDI,1,548,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,KOUTHIA GAYDI,2,208,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,LOFFE,1,377,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,NDAYAR,1,121,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,PASS TOROBE,1,59,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,PIRE GOUNDO,1,154,CLASSE CM 1
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,PIRE MBARA,1,105,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,SARE BAMOL,1,260,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,SARE SICOUNA,1,291,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU DENE NDAO,1,262,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU SAMBA DEME BOGAL,1,73,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,SINTHIOU SAMBA YABE,1,214,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,KOUTHIA GAYDI,VELINGARA GUINTHE,1,108,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,MALEME NIANI,MALEME NIANI,1,596,CLASSE CE 1
TAMBACOUNDA,KOUMPENTOUM,MALEME NIANI,MALEME NIANI,2,595,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,MALEME NIANI,MALEME NIANI,3,596,SALLE DE CLASSE
TAMBACOUNDA,KOUMPENTOUM,MERETO,DAROU FALL,1,306,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,MERETO,DIAGLE SINE,1,447,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,MERETO,FOULACOLONG,1,275,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,MERETO,GALLE,1,327,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,MERETO,KEUR DAOUDA,1,425,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,MERETO,KOUMARE,1,358,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,MERETO,KOUNDIAO SOUARE,1,272,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,MERETO,MERETO,1,577,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,MERETO,MERETO,2,573,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,MERETO,MERETO,3,437,CLASSE CI B
TAMBACOUNDA,KOUMPENTOUM,MERETO,NDIAMBOUR,1,232,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,MERETO,TOUBA SINE,1,235,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,NDAM,BOUSSOURA,1,149,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,DAROU NDIMBELANE,1,245,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,NDAM,DAROU SALAM 2,1,475,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,NDAM,DAROU SALAM THIEKENE,1,117,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,DIOKOUL,1,345,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,NDAM,FASS GOUNASS,1,505,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,FASS GOUNASS,2,505,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,FASS GOUNASS,3,320,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,GOUNDIOUR,1,156,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,NDAM,MEDINA BAMBARA,1,178,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,MEDINA NDIOBENE,1,112,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,NDAM,NDAME,1,160,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,NDOUMANE MBAYE,1,148,ECOLE CLASSE CP1
TAMBACOUNDA,KOUMPENTOUM,NDAM,NGUEYENE,1,99,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,SINTHIOU DOKI,1,97,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,SINTHIOU MBALBE,1,154,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,NDAM,TOUBA NIANI,1,87,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,NDAM,TOUBA THIAMENE,1,132,CLASSE CM1
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,BOULIMANGA PEULH 1,1,61,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,DIAGLE NDAWENE,1,117,CLASSE CE 2
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,DIAMVELI,1,292,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,FASS ALPHA,1,45,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,KOUSSALANG,1,69,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,NDATOU DIABA,1,63,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,NDOUNGOUSSINE,1,228,CLASSE CE 1
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,NGANTHILANE DIADIE,1,138,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,NGUINOKH,1,114,CLASSE CM 1
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,PASS KOTO,1,538,CLASSE CE 1
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,PATOULANE OUOLOF,1,387,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU FODE,1,151,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU KALDING,1,158,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU KOBOTO,1,435,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU MAKA KOTO,1,176,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU NDIENE,1,421,CLASSE CM 2
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,SINTHIOU PAGNATE,1,182,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,TAIBATOU,1,60,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PASS KOTO,VELINGARA KOTO,1,250,CLASSE CM 1
TAMBACOUNDA,KOUMPENTOUM,PAYAR,BELEL NDIAMALA PEULH,1,310,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,BOKI SADA,1,352,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DAROU MANNA,1,108,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DAROU NAHIM,1,156,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DAROU SALAM 1,1,241,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DAROU SALAM PAYAR,1,200,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DIATMEL,1,439,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PAYAR,DIOUGUEL BOULI,1,318,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PAYAR,GASSE,1,204,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,PAYAR,LOUMBI SIMBIGNE,1,371,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,LOUMBI TRAVAUX,1,323,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,PAYAR,LOUMBOL YORO,1,62,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,NAYOM BAPEL,1,223,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,NAYOM DIA,1,247,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,PAYAR,NDINDI,1,267,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,PAYAR,1,517,CLASSE CM2
TAMBACOUNDA,KOUMPENTOUM,PAYAR,PAYAR,2,121,CLASSE CE2
TAMBACOUNDA,KOUMPENTOUM,PAYAR,PETEL PEULH,1,363,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,REHAYE DEMBA SANE,1,278,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,SARE WOKA,1,421,CLASSE CP
TAMBACOUNDA,KOUMPENTOUM,PAYAR,SINTHIOU DIOUGUEL,1,169,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,SOUTHIE,1,173,CLASSE CI
TAMBACOUNDA,KOUMPENTOUM,PAYAR,THIAKHATHIE,1,196,ABRI PROVISOIRE
TAMBACOUNDA,KOUMPENTOUM,PAYAR,TOUBA NAYOM,1,240,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,BADI,1,265,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,BANTANCOUNTOU,1,154,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DALABA,1,34,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DARSALAM FODE,1,116,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DIALAKOTO,1,546,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DIALAKOTO,2,544,SALLE CLASSE CE2
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DIALAKOTO,3,544,SALLE CLASSE CM2
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DIALAMAKHAN,1,192,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,DIENOUDIALA,1,301,SALLE CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,GAMON,1,146,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,LABOYA,1,284,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,MADINA COUTA,1,287,SALLE CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,MADINA NIEMENIKE MALINKE,1,386,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,MADINA NIEMENIKE MALINKE,2,385,SALLE CLASSE CM2
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,MANSADALA,1,147,SALLE CLASSE C I
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,OUASSADOU DEPOT,1,567,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,DIALOKOTO,TALIKORIN SANTANCOLY,1,99,SALLE CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,BOHE BALEDJIE,1,249,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,BOKILOTIE,1,82,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,BOULEL,1,74,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,C E M KOUSSANAR,1,484,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,C E M KOUSSANAR,2,485,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,DAWADY MEISSA PATHE,1,577,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,DAWADY MEISSA PATHE,2,124,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,DIAREL ASSANE,1,40,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,ECOLE 2 KOUSSANAR,1,341,CLASSE CE2
