REGION,DEPARTEMENT,COMMUNE,Lieu du vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,BIGNONA,KAFOUNTINE,BOUNE,1,108,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,CAYLO,1,97,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,COLOMBA,1,279,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,COUBA,1,222,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,1,491,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,2,491,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,3,490,CLASSE CP
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNAH KABAR,1,328,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIOGUE,1,337,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HAERE,1,266,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HILLOL,1,283,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HITOU,1,259,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,1,581,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,2,575,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,3,575,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,4,584,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,5,573,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,6,566,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,7,572,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,8,572,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,9,391,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,10,399,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,11,397,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,12,553,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,13,390,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,14,389,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,NIOMOUNE,1,366,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,SALOULOU,1,297,CLASSE CI
ZIGUINCHOR,BIGNONA,KARTIACK,BASSIRE,1,515,CLASSE CM2
ZIGUINCHOR,BIGNONA,KARTIACK,DIANKI,1,451,CLASSE CP2
ZIGUINCHOR,BIGNONA,KARTIACK,DIANKI,2,451,CLASSE CE 1
ZIGUINCHOR,BIGNONA,KARTIACK,DIANKI,3,451,CLASSE CE2 B
ZIGUINCHOR,BIGNONA,KARTIACK,KARTIACK,1,570,CLASSE CE1
ZIGUINCHOR,BIGNONA,KARTIACK,KARTIACK,2,568,CLASSE CE2
ZIGUINCHOR,BIGNONA,KARTIACK,KARTIACK,3,571,CLASSE CM2
ZIGUINCHOR,BIGNONA,KARTIACK,KARTIACK,4,197,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KARTIACK,THIOBON,1,534,CLASSE CE1
ZIGUINCHOR,BIGNONA,KARTIACK,THIOBON,2,534,CLASSE CM1
ZIGUINCHOR,BIGNONA,KATABA 1,BANDJIKAKI,1,324,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,BANDJIKAKI,2,326,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KATABA 1,DAROUL KHAIRY,1,416,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,DARSALAM CHERIF,1,313,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,DARSALAM CHERIF,2,312,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KATABA 1,DOMBONDIR,1,336,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KABADIO,1,536,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KABADIO,2,524,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KATABA 1,KABADIO,3,282,CLASSE CM2 B
ZIGUINCHOR,BIGNONA,KATABA 1,KATABA 1,1,499,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KATABA 1,2,176,CLASSE CM2
ZIGUINCHOR,BIGNONA,KATABA 1,KATABA 2,1,393,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KATACK,1,417,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KOUBANACK,1,386,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,KOUBANACK,2,385,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KATABA 1,KOUDIOUBE,1,210,FOYER DES JEUNES
ZIGUINCHOR,BIGNONA,KATABA 1,MACOUDA,1,316,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,MADINA DAFFE,1,356,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KATABA 1,MADINA DAFFE,2,356,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KATABA 1,MAHAMOUDA DIOLA,1,426,FOYER DES JEUNES
ZIGUINCHOR,BIGNONA,KATABA 1,SAMBOULANDIANG,1,203,DARSALAM CHERIF
ZIGUINCHOR,BIGNONA,KATABA 1,SELETI,1,547,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KATABA 1,SELETI,2,546,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,TAMBACOUNDA,1,165,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,TAMBOUILLE,1,284,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,TOUBA,1,509,CLASSE CI
ZIGUINCHOR,BIGNONA,KATABA 1,WONIACK,1,177,ECOLE KABAKEL
ZIGUINCHOR,BIGNONA,MANGAGOULACK,AFFINIAM,1,442,ECOLE CLASSE CE 1
ZIGUINCHOR,BIGNONA,MANGAGOULACK,AFFINIAM,2,444,ECOLE CLASSE CI
ZIGUINCHOR,BIGNONA,MANGAGOULACK,AFFINIAM BOUTEME,1,233,CLASSE CM2
ZIGUINCHOR,BIGNONA,MANGAGOULACK,BODE,1,158,CLASSE CE1
ZIGUINCHOR,BIGNONA,MANGAGOULACK,BOUTEGOL,1,441,CLASSE CE2
ZIGUINCHOR,BIGNONA,MANGAGOULACK,DIATOCK ECOLE ELEMENTAIRE,1,347,CLASSE CE1
ZIGUINCHOR,BIGNONA,MANGAGOULACK,DIATOCK ECOLE MATERNELLE,1,343,SALLE 1
ZIGUINCHOR,BIGNONA,MANGAGOULACK,DIATOCK FOYER DES JEUNES,1,335,SALLE DE SPECTACLE
ZIGUINCHOR,BIGNONA,MANGAGOULACK,ELANA,1,385,SALLE DE SPECTACLE
ZIGUINCHOR,BIGNONA,MANGAGOULACK,MANGAGOULACK,1,506,CLASSE CP2
ZIGUINCHOR,BIGNONA,MANGAGOULACK,TENDOUCK CEM,1,349,CLASSE 6EME A
ZIGUINCHOR,BIGNONA,MANGAGOULACK,TENDOUCK CEM,2,350,CLASSE TERM. L2 B
ZIGUINCHOR,BIGNONA,MANGAGOULACK,TENDOUCK ECOLE ELEMENTAIRE,1,363,CP A
ZIGUINCHOR,BIGNONA,MANGAGOULACK,TENDOUCK ECOLE ELEMENTAIRE,2,362,CP B
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),ECOLE KAWAGUIR,1,315,CLASSE CP2
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),EDIAMATH,1,315,CLASSE CP2
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),MLOMP,1,426,CLASSE CI
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),MLOMP,2,426,CLASSE CP
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),MLOMP,3,426,CLASSE CE1
ZIGUINCHOR,BIGNONA,MLOMP (BIGNONA),MLOMP,4,426,CLASSE CM 2 B
ZIGUINCHOR,BIGNONA,NIAMONE,BAGHAGHA,1,398,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,NIAMONE,COLOMBA,1,209,ECOLE ELEMENTAIRE CLASSE CE 1
ZIGUINCHOR,BIGNONA,NIAMONE,COLOMBA,2,209,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,NIAMONE,DIANDIALATTE,1,349,FOYER DES JEUNES
ZIGUINCHOR,BIGNONA,NIAMONE,DIENGUE,1,291,ECOLE ELEMENTAIRE CLASSE CE 1
ZIGUINCHOR,BIGNONA,NIAMONE,ECOLE ELEMENTAIRE DE KASSANKIL,1,356,CLASSE CE 1
ZIGUINCHOR,BIGNONA,NIAMONE,ECOLE ELEMENTAIRE DE NIAMONE,1,292,CLASSE C E 2
ZIGUINCHOR,BIGNONA,NIAMONE,ECOLE ELEMENTAIRE DE NIAMONE,2,292,CLASSE CM 1
ZIGUINCHOR,BIGNONA,NIAMONE,ECOLE ELEMENTAIRE DE TABI,1,499,CLASSE C E 1
ZIGUINCHOR,BIGNONA,NIAMONE,TOBOR,1,514,ECOLE ELEMENTAIRE CLASSE C E 1
ZIGUINCHOR,BIGNONA,NIAMONE,TOBOR,2,514,ECOLE ELEMENTAIRE CLASSE C M 1
ZIGUINCHOR,BIGNONA,OULAMPANE,BALANKINE NORD,1,290,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,BOUGOUTOUB DJOUNOUBOR,1,367,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,BOUKEKOUM,1,314,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,DIANGO,1,297,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,DIANGO,2,297,ECOLE SALLE 2
ZIGUINCHOR,BIGNONA,OULAMPANE,DIOUNDAN KATAMPOR,1,254,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,DJILONGUIA,1,262,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,GOUNGOULOU,1,209,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,GRAND COULAYE,1,272,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,KANDIADIOU,1,175,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,KOUNDIOUGHOR,1,175,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,MAMPALAGO,1,500,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,MAMPALAGO,2,106,ECOLE SALLE 2
ZIGUINCHOR,BIGNONA,OULAMPANE,OULAMPANE,1,458,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,OULAMPANE,2,457,ECOLE SALLE 2
ZIGUINCHOR,BIGNONA,OULAMPANE,SILINKINE,1,297,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OULAMPANE,SILINKINE,2,298,ECOLE SALLE 2
ZIGUINCHOR,BIGNONA,OULAMPANE,YABOCOUNDA,1,354,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,OUONCK,DJINOUBOR,1,393,ECOLE ELEMENTAIRE CLASSE CE 1
ZIGUINCHOR,BIGNONA,OUONCK,ECOLE ELEMENTAIRE DE BOULANDOR,1,374,CLASSE CM 1
ZIGUINCHOR,BIGNONA,OUONCK,ECOLE ELEMENTAIRE DE CONGOLI,1,487,CLASSE C E 2
ZIGUINCHOR,BIGNONA,OUONCK,KIGNINDING,1,466,ECOLE ELEMENTAIRE CLASSE CE 1
ZIGUINCHOR,BIGNONA,OUONCK,NDIEBA,1,373,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,OUONCK,NDIEBA,2,374,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,OUONCK,OUONCK,1,523,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,OUONCK,OUONCK,2,522,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,OUONCK,SANTACK,1,209,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,OUONCK,SANTACK,2,208,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,OUONCK,SOUDA,1,338,ECOLE ELEMENTAIRE CLASSE CE 2
ZIGUINCHOR,BIGNONA,OUONCK,SOUDA,2,337,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,SINDIAN,BOUYEME,1,161,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,DIAGONGUE,1,352,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,KAGNAROU,1,326,ECOLE SALLE 1 BAT 1
ZIGUINCHOR,BIGNONA,SINDIAN,KAGNAROU,2,326,ECOLE SALLE 1 BAT 2
ZIGUINCHOR,BIGNONA,SINDIAN,KAKENE,1,287,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,KOUROUCK,1,229,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,MATANKIGNE,1,200,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,MEDIEDJE,1,556,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,OUNIOCK,1,189,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,SILICK,1,175,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,1,561,ECOLE ELEMENTAIRE 2 SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,2,562,ECOLE ELEMENTAIRE 2 SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,3,562,ECOLE ELEMENTAIRE 2 SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,4,561,ECOLE ELEMENTAIRE 2 SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,SINDIAN,SINDIAN,5,562,ECOLE ELEMENTAIRE 2 SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,SINDIAN,TANKORON,1,248,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SINDIAN,TENDINE,1,138,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,BALANDINE,1,167,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,BAYLA,1,590,ECOLE SALLE 1 BAT 1
ZIGUINCHOR,BIGNONA,SUEL,BAYLA,2,589,ECOLE SALLE 1 BAT 2
ZIGUINCHOR,BIGNONA,SUEL,CAPARAN,1,433,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,DIABOUDIOR,1,265,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,DIACOYE BANGA,1,439,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,DIATTANG,1,352,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,DIONGOL,1,154,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,DJILACOUNDA,1,218,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,KATINONG,1,282,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,KATOUDIE,1,188,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,NIANKITE,1,289,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,SUEL,SUEL,1,380,ECOLE SALLE 1 BAT 1
ZIGUINCHOR,BIGNONA,SUEL,SUEL,2,379,ECOLE SALLE 1 BAT 2
ZIGUINCHOR,BIGNONA,SUEL,TALOUM,1,393,ECOLE SALLE 1
ZIGUINCHOR,BIGNONA,TENGHORI,BADIOURE,1,289,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,BADIOURE,2,290,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE DE DIARONE,1,207,ECOLE CLASSE CE2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEMENTAIRE DE COUTENGHOR,1,145,CLASSE CE 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEMENTAIRE DE DIOUROU,1,156,CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEMENTAIRE DE EGUILAYE,1,157,CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEMENTAIRE DE TENDIEME,1,314,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEMENTAITRE DE DIAKINE,1,198,CLASSE CE 2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,1,452,CLASSE CM2 A
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,2,451,CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,3,451,CLASSE CE 2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,4,451,CLASSE CE 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,5,451,CLASSE CP 2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,6,451,CLASSE CI
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 1,7,451,CLASSE CM 2 B
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 2,1,537,CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 2,2,538,CLASSE CE 2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE ELEM TENGHORI TRANSGAMBIEN. 2,3,537,CLASSE CM 2
ZIGUINCHOR,BIGNONA,TENGHORI,ECOLE MATERNELLE DE KAFESSE,1,421,ECOLE MATERNELLE
ZIGUINCHOR,BIGNONA,TENGHORI,FALMERE,1,300,ECOLE ELEMENTAIRE CLASSE CM 2
ZIGUINCHOR,BIGNONA,TENGHORI,FALMERE,2,300,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,MANGOULE,1,515,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,MANGOULE OUBEME,1,355,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,NIASSARANG,1,178,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,PETIT COULAYE,1,332,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,PIRAN,1,231,ECOLE ELEMENTAIRE CLASSE CM 2
ZIGUINCHOR,BIGNONA,TENGHORI,SOUTOU,1,188,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,TAO,1,181,ECOLE ELEMENTAIRE CLASSE C E 2
ZIGUINCHOR,BIGNONA,TENGHORI,TENDIMANE,1,288,ECOLE ELEMENTAIRE CLASSE C M 1
ZIGUINCHOR,BIGNONA,TENGHORI,TENGHORI,1,489,ECOLE ELEMENTAIRE CLASSE CM 1
ZIGUINCHOR,BIGNONA,TENGHORI,TENGHORI,2,490,ECOLE ELEMENTAIRE CLASSE C M 2
ZIGUINCHOR,BIGNONA,TENGHORI,TENGHORI,3,488,ECOLE ELEMENTAIRE CLASSE C E 2
ZIGUINCHOR,BIGNONA,TENGHORI,TENGHORI,4,490,ECOLE ELEMENTAIRE CLASSE C E 1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,CEM THIONCK ESSYL,1,531,BLOC B SALLE 1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,CEM THIONCK ESSYL,2,531,BLOC B SALLE 1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,CEM THIONCK ESSYL,3,531,BLOC C SALLE 1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,CEM THIONCK ESSYL,4,530,BLOC D SALLE 1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE BATINE,1,553,CLASSE CIA
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE BATINE,2,553,CLASSE CM1A
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE BATINE,3,455,SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE KAMANAR,1,575,CLASSE CE1
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE KAMANAR,2,581,CLASSE CM2
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE DE KAMANAR,3,141,CLASSE CI
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE MAMBOUNA DIATTA,1,522,CLASSE CIA
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE MAMBOUNA DIATTA,2,521,CLASSE CE2A
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE MAMBOUNA DIATTA,3,522,CLASSE CM1B
ZIGUINCHOR,BIGNONA,THIONCK ESSYL,ECOLE MAMBOUNA DIATTA,4,521,CLASSE CE1A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,BOUCOTTE DIOLA,1,267,CLASSE CI
ZIGUINCHOR,OUSSOUYE,DIEMBERING,BOUCOTTE OUOLOF,1,445,CLASSE CM1 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,BOUCOTTE OUOLOF,2,444,CLASSE CM1 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,BOUCOTTE OUOLOF,3,445,CLASSE CE1 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,BOUYOUYE,1,190,CLASSE CPB
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,1,547,CLASSE CE 1A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,2,548,CLASSE CM2B ECOLE NIALOU
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,3,547,CLASSE CM1A ECOLE RADIAKAYE
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,4,547,CLASSE SECONDE LC
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,5,555,CLASSE 4EA CEM MOSSOR
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CABROUSSE,6,514,CLASSE 6EB CEM MOSSOR
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CACHOUANE,1,170,CLASSE CM2
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,1,534,CM2 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,2,533,CM1 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,3,533,CE2 A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,4,533,CLASSE CM2 A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,5,533,CE1 A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,6,534,CP A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CAP SKIRRING,7,534,CI B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,CARABANE,1,325,CLASSE CM2A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,DIEMBERING,1,453,CLASSE CM2A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,DIEMBERING,2,453,CE 1 B
ZIGUINCHOR,OUSSOUYE,DIEMBERING,DIEMBERING,3,453,CLASSE CM1A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,DIEMBERING,4,454,CE 2 A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,GNIKINE,1,94,ABRI PROVISOIRE
ZIGUINCHOR,OUSSOUYE,DIEMBERING,OURONG,1,252,CLASSE CE1A
ZIGUINCHOR,OUSSOUYE,DIEMBERING,WENDAYE,1,266,CLASSE CE1A
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE HASSOUKA,1,583,ECOLE CADJINOLLE CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE KAFONE,1,442,ECOLE CADJINOLLE CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE KAGNAO,1,509,ECOLE CADJINOLLE CLASSE CP1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CAGNOUT EBROUAYE,1,423,ECOLE CAGNOUT CLASSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CAGNOUT EBROUAYE,2,423,ECOLE CAGNOUT CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),DJIROMAYTH,1,186,ECOLE DJIROMAYTH CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,1,302,ECOLE ELINKINE CLASSSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,2,301,ECOLE ELIKINE CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,3,302,ECOLE ELINKINE CLASSE CP1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),LOUDIA DIOLA,1,215,ECOLE LOUDIA DIOLA CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),LOUDIA OUOLOF,1,443,ECOLE LOUDIA OUOLOF CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP DJICOMOL,1,423,FOYER DES JEUNES GRANDE SALLE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP DJICOMOL,2,424,FOYER DES JEUNES SALLE ANNEXE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP HAER,1,484,FOYER DES JEUNES GRANDE SALLE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,1,581,ECOLE KADJIFOLONG CLASSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,2,579,ECOLE KADJIFOLONG CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,3,69,ECOLE KADJIFOLONG SALLE DE CLASSE
